"id","date_match","season","away_team_api_id","home_team_api_id","away_team_goal","home_team_goal","H_overall_rating","A_overall_rating","H_potential","A_potential","H_buildUpPlaySpeed","H_buildUpPlaySpeedClass","H_buildUpPlayDribblingClass","H_buildUpPlayPassing","H_buildUpPlayPassingClass","H_buildUpPlayPositioningClass","H_chanceCreationPassing","H_chanceCreationPassingClass","H_chanceCreationCrossing","H_chanceCreationCrossingClass","H_chanceCreationShooting","H_chanceCreationShootingClass","H_chanceCreationPositioningClass","H_defencePressure","H_defencePressureClass","H_defenceAggression","H_defenceAggressionClass","H_defenceTeamWidth","H_defenceTeamWidthClass","A_buildUpPlaySpeed","A_buildUpPlaySpeedClass","A_buildUpPlayDribblingClass","A_buildUpPlayPassing","A_buildUpPlayPassingClass","A_buildUpPlayPositioningClass","A_chanceCreationPassing","A_chanceCreationPassingClass","A_chanceCreationCrossing","A_chanceCreationCrossingClass","A_chanceCreationShooting","A_chanceCreationShootingClass","A_chanceCreationPositioningClass","A_defencePressure","A_defencePressureClass","A_defenceAggression","A_defenceAggressionClass","A_defenceTeamWidth","A_defenceTeamWidthClass","result"
"3481","2013-03-16","2012/2013","8456","8668","0","2","831","865","866","913","58","Balanced","Little","62","Mixed","Organised","48","Normal","59","Normal","32","Little","Organised","41","Medium","44","Press","59","Normal","36","Balanced","Little","34","Mixed","Organised","39","Normal","44","Normal","38","Normal","Free Form","42","Medium","44","Press","54","Normal","win"
"3482","2013-03-16","2012/2013","9798","10260","0","1","873","770","921","796","46","Balanced","Little","38","Mixed","Organised","46","Normal","68","Lots","37","Normal","Organised","49","Medium","49","Press","56","Normal","49","Balanced","Little","61","Mixed","Organised","55","Normal","58","Normal","37","Normal","Organised","39","Medium","44","Press","52","Normal","win"
"3483","2013-03-16","2012/2013","8650","8466","1","3","801","","868","893","47","Balanced","Little","38","Mixed","Organised","52","Normal","56","Normal","58","Normal","Free Form","57","Medium","63","Press","44","Normal","39","Balanced","Little","44","Mixed","Organised","42","Normal","34","Normal","54","Normal","Organised","59","Medium","52","Press","61","Normal","win"
"3484","2013-03-16","2012/2013","8659","10194","0","0","805","804","848","841","75","Fast","Little","73","Long","Organised","59","Normal","61","Normal","38","Normal","Organised","32","Deep","37","Press","41","Normal","55","Balanced","Little","54","Mixed","Organised","57","Normal","53","Normal","57","Normal","Organised","33","Deep","31","Contain","49","Normal","draw"
"3486","2013-03-16","2012/2013","9825","10003","2","0","806","863","855","905","41","Balanced","Little","39","Mixed","Organised","36","Normal","42","Normal","44","Normal","Free Form","52","Medium","58","Press","57","Normal","30","Slow","Little","29","Short","Organised","41","Normal","55","Normal","39","Normal","Free Form","64","Medium","54","Press","52","Normal","lose"
"23239","2013-03-16","2012/2013","10281","8560","1","4","821","782","858","810","28","Slow","Little","36","Mixed","Organised","60","Normal","52","Normal","59","Normal","Organised","48","Medium","53","Press","70","Wide","55","Balanced","Little","54","Mixed","Organised","58","Normal","73","Lots","41","Normal","Organised","51","Medium","50","Press","60","Normal","win"
"23241","2013-03-16","2012/2013","8603","10267","0","3","863","804","915","853","20","Slow","Little","35","Mixed","Organised","38","Normal","56","Normal","55","Normal","Organised","51","Medium","38","Press","59","Normal","59","Balanced","Little","37","Mixed","Organised","59","Normal","43","Normal","53","Normal","Organised","58","Medium","49","Press","58","Normal","win"
"23242","2013-03-16","2012/2013","8315","8305","0","1","806","827","840","874","29","Slow","Little","40","Mixed","Organised","58","Normal","42","Normal","52","Normal","Organised","49","Medium","45","Press","47","Normal","46","Balanced","Little","38","Mixed","Organised","52","Normal","73","Lots","37","Normal","Free Form","37","Medium","60","Press","68","Wide","win"
"23245","2013-03-16","2012/2013","8661","8633","2","5","886","794","943","839","50","Balanced","Little","41","Mixed","Organised","68","Risky","54","Normal","72","Lots","Free Form","39","Medium","49","Press","65","Normal","62","Balanced","Little","57","Mixed","Organised","53","Normal","57","Normal","53","Normal","Organised","59","Medium","41","Press","56","Normal","win"
"3480","2013-03-17","2012/2013","8654","8455","0","2","876","790","925","827","46","Balanced","Little","41","Mixed","Organised","46","Normal","61","Normal","63","Normal","Organised","42","Medium","43","Press","46","Normal","72","Fast","Little","73","Long","Organised","61","Normal","74","Lots","32","Little","Organised","30","Deep","37","Press","41","Normal","win"
"3485","2013-03-17","2012/2013","9850","8472","1","1","824","787","865","837","57","Balanced","Little","66","Mixed","Organised","56","Normal","31","Little","72","Lots","Organised","47","Medium","52","Press","49","Normal","70","Fast","Little","70","Long","Organised","56","Normal","67","Lots","48","Normal","Organised","40","Medium","43","Press","53","Normal","draw"
"3487","2013-03-17","2012/2013","9879","8586","1","0","859","839","914","853","42","Balanced","Little","46","Mixed","Organised","45","Normal","58","Normal","68","Lots","Organised","63","Medium","61","Press","57","Normal","52","Balanced","Little","49","Mixed","Organised","49","Normal","56","Normal","59","Normal","Organised","39","Medium","39","Press","57","Normal","lose"
"3488","2013-03-17","2012/2013","10261","8528","1","2","798","831","833","874","38","Balanced","Little","39","Mixed","Organised","43","Normal","42","Normal","34","Normal","Free Form","56","Medium","52","Press","44","Normal","58","Balanced","Little","72","Long","Organised","48","Normal","51","Normal","46","Normal","Organised","41","Medium","39","Press","51","Normal","win"
"23238","2013-03-17","2012/2013","8558","9864","2","0","835","","873","842","45","Balanced","Little","36","Mixed","Organised","72","Risky","69","Lots","50","Normal","Organised","64","Medium","58","Press","42","Normal","50","Balanced","Little","44","Mixed","Organised","52","Normal","60","Normal","40","Normal","Free Form","37","Medium","40","Press","45","Normal","lose"
"23240","2013-03-17","2012/2013","9906","8371","2","0","798","876","827","925","38","Balanced","Little","52","Mixed","Organised","55","Normal","59","Normal","54","Normal","Organised","47","Medium","52","Press","69","Wide","47","Balanced","Little","51","Mixed","Organised","70","Risky","65","Normal","54","Normal","Organised","52","Medium","37","Press","55","Normal","lose"
"23243","2013-03-17","2012/2013","8581","7878","1","1","793","803","826","830","52","Balanced","Little","37","Mixed","Organised","72","Risky","76","Lots","52","Normal","Organised","49","Medium","45","Press","68","Wide","57","Balanced","Little","63","Mixed","Organised","55","Normal","61","Normal","52","Normal","Organised","47","Medium","52","Press","56","Normal","draw"
"23244","2013-03-17","2012/2013","8394","8302","0","4","819","792","880","814","65","Balanced","Little","65","Mixed","Organised","53","Normal","57","Normal","38","Normal","Organised","38","Medium","49","Press","55","Normal","38","Balanced","Little","23","Short","Organised","53","Normal","56","Normal","57","Normal","Organised","51","Medium","46","Press","61","Normal","win"
"23247","2013-03-17","2012/2013","8370","8634","1","3","906","787","949","812","35","Balanced","Little","32","Short","Free Form","37","Normal","31","Little","35","Normal","Free Form","61","Medium","63","Press","65","Normal","45","Balanced","Little","44","Mixed","Free Form","44","Normal","44","Normal","47","Normal","Organised","63","Medium","51","Press","59","Normal","win"
"3489","2013-03-30","2012/2013","9798","9825","1","4","869","773","903","795","30","Slow","Little","29","Short","Organised","41","Normal","55","Normal","39","Normal","Free Form","64","Medium","54","Press","52","Normal","49","Balanced","Little","61","Mixed","Organised","55","Normal","58","Normal","37","Normal","Organised","39","Medium","44","Press","52","Normal","win"
"3491","2013-03-30","2012/2013","10194","8668","0","1","835","791","872","848","58","Balanced","Little","62","Mixed","Organised","48","Normal","59","Normal","32","Little","Organised","41","Medium","44","Press","59","Normal","75","Fast","Little","73","Long","Organised","59","Normal","61","Normal","38","Normal","Organised","32","Deep","37","Press","41","Normal","win"
"3493","2013-03-30","2012/2013","10261","8456","0","4","902","824","930","868","36","Balanced","Little","34","Mixed","Organised","39","Normal","44","Normal","38","Normal","Free Form","42","Medium","44","Press","54","Normal","58","Balanced","Little","72","Long","Organised","48","Normal","51","Normal","46","Normal","Organised","41","Medium","39","Press","51","Normal","win"
"3494","2013-03-30","2012/2013","8455","8466","1","2","791","874","847","908","47","Balanced","Little","38","Mixed","Organised","52","Normal","56","Normal","58","Normal","Free Form","57","Medium","63","Press","44","Normal","46","Balanced","Little","41","Mixed","Organised","46","Normal","61","Normal","63","Normal","Organised","42","Medium","43","Press","46","Normal","win"
"3495","2013-03-30","2012/2013","10260","8472","1","0","807","855","855","908","57","Balanced","Little","66","Mixed","Organised","56","Normal","31","Little","72","Lots","Organised","47","Medium","52","Press","49","Normal","46","Balanced","Little","38","Mixed","Organised","46","Normal","68","Lots","37","Normal","Organised","49","Medium","49","Press","56","Normal","lose"
"3496","2013-03-30","2012/2013","8586","10003","2","1","808","874","852","910","41","Balanced","Little","39","Mixed","Organised","36","Normal","42","Normal","44","Normal","Free Form","52","Medium","58","Press","57","Normal","42","Balanced","Little","46","Mixed","Organised","45","Normal","58","Normal","68","Lots","Organised","63","Medium","61","Press","57","Normal","lose"
"3497","2013-03-30","2012/2013","8659","8654","1","3","786","807","816","849","72","Fast","Little","73","Long","Organised","61","Normal","74","Lots","32","Little","Organised","30","Deep","37","Press","41","Normal","55","Balanced","Little","54","Mixed","Organised","57","Normal","53","Normal","57","Normal","Organised","33","Deep","31","Contain","49","Normal","win"
"3498","2013-03-30","2012/2013","9850","8528","0","1","798","800","833","834","38","Balanced","Little","39","Mixed","Organised","43","Normal","42","Normal","34","Normal","Free Form","56","Medium","52","Press","44","Normal","70","Fast","Little","70","Long","Organised","56","Normal","67","Lots","48","Normal","Organised","40","Medium","43","Press","53","Normal","win"
"23248","2013-03-30","2012/2013","9864","8370","3","1","799","839","834","864","45","Balanced","Little","44","Mixed","Free Form","44","Normal","44","Normal","47","Normal","Organised","63","Medium","51","Press","59","Normal","45","Balanced","Little","36","Mixed","Organised","72","Risky","69","Lots","50","Normal","Organised","64","Medium","58","Press","42","Normal","lose"
"23254","2013-03-30","2012/2013","8302","8581","0","1","806","818","834","875","57","Balanced","Little","63","Mixed","Organised","55","Normal","61","Normal","52","Normal","Organised","47","Medium","52","Press","56","Normal","65","Balanced","Little","65","Mixed","Organised","53","Normal","57","Normal","38","Normal","Organised","38","Medium","49","Press","55","Normal","win"
"23255","2013-03-30","2012/2013","8633","8394","1","1","792","916","821","945","38","Balanced","Little","23","Short","Organised","53","Normal","56","Normal","57","Normal","Organised","51","Medium","46","Press","61","Normal","50","Balanced","Little","41","Mixed","Organised","68","Risky","54","Normal","72","Lots","Free Form","39","Medium","49","Press","65","Normal","draw"
"23257","2013-03-30","2012/2013","8634","9910","2","2","787","903","831","945","53","Balanced","Little","62","Mixed","Organised","59","Normal","68","Lots","52","Normal","Free Form","42","Medium","52","Press","68","Wide","35","Balanced","Little","32","Short","Free Form","37","Normal","31","Little","35","Normal","Free Form","61","Medium","63","Press","65","Normal","draw"
"3490","2013-03-31","2012/2013","8650","10252","2","1","777","882","848","899","63","Balanced","Little","59","Mixed","Organised","52","Normal","55","Normal","34","Normal","Organised","39","Medium","41","Press","54","Normal","39","Balanced","Little","44","Mixed","Organised","42","Normal","34","Normal","54","Normal","Organised","59","Medium","52","Press","61","Normal","lose"
"23249","2013-03-31","2012/2013","8560","8558","2","2","797","803","836","847","50","Balanced","Little","44","Mixed","Organised","52","Normal","60","Normal","40","Normal","Free Form","37","Medium","40","Press","45","Normal","28","Slow","Little","36","Mixed","Organised","60","Normal","52","Normal","59","Normal","Organised","48","Medium","53","Press","70","Wide","draw"
"23250","2013-03-31","2012/2013","8371","10281","3","1","795","777","819","818","55","Balanced","Little","54","Mixed","Organised","58","Normal","73","Lots","41","Normal","Organised","51","Medium","50","Press","60","Normal","38","Balanced","Little","52","Mixed","Organised","55","Normal","59","Normal","54","Normal","Organised","47","Medium","52","Press","69","Wide","lose"
"23251","2013-03-31","2012/2013","10267","9906","1","1","862","831","918","897","47","Balanced","Little","51","Mixed","Organised","70","Risky","65","Normal","54","Normal","Organised","52","Medium","37","Press","55","Normal","20","Slow","Little","35","Mixed","Organised","38","Normal","56","Normal","55","Normal","Organised","51","Medium","38","Press","59","Normal","draw"
"23256","2013-03-31","2012/2013","9783","8661","3","2","795","807","833","846","62","Balanced","Little","57","Mixed","Organised","53","Normal","57","Normal","53","Normal","Organised","59","Medium","41","Press","56","Normal","56","Balanced","Little","46","Mixed","Organised","38","Normal","52","Normal","68","Lots","Organised","45","Medium","50","Press","59","Normal","lose"
"3492","2013-04-01","2012/2013","10172","9879","2","3","828","834","851","864","52","Balanced","Little","49","Mixed","Organised","49","Normal","56","Normal","59","Normal","Organised","39","Medium","39","Press","57","Normal","58","Balanced","Little","54","Mixed","Organised","53","Normal","39","Normal","54","Normal","Organised","49","Medium","47","Press","44","Normal","win"
"23252","2013-04-01","2012/2013","8305","8603","0","0","815","","850","842","59","Balanced","Little","37","Mixed","Organised","59","Normal","43","Normal","53","Normal","Organised","58","Medium","49","Press","58","Normal","29","Slow","Little","40","Mixed","Organised","58","Normal","42","Normal","52","Normal","Organised","49","Medium","45","Press","47","Normal","draw"
